"Geneid","log2FC_T20","padj_T20","log2FC_T26","padj_T26"
"Cvel_13982",7.56142947371332,6.79880478245145e-15,11.3470707071632,1.02972155095127e-13
"Cvel_8480",4.63757695659694,2.22543923174343e-07,11.3339138768949,1.72876195643422e-17
"Cvel_16290",7.0874444504789,6.75598800460546e-15,11.3274605235524,7.01982964937008e-15
"Cvel_8534",6.95382798348995,1.27435231284728e-16,11.3242528946689,3.2129251771319e-14
"Cvel_12967",7.33970860179835,8.37776062875547e-16,11.3230261967027,3.08379957880769e-18
"Cvel_2182",3.13460072373729,0.000736975757562676,11.3136152457051,1.91254845024062e-13
"Cvel_24255",7.27034435020974,9.18206746678934e-128,11.3134668059915,2.27570958214811e-90
"Cvel_495",4.75714754945354,1.16407936035697e-05,11.3061807816855,1.53073811038122e-13
"Cvel_32290",5.29974002127681,6.49661007291195e-10,11.3007255747141,1.15901597811463e-18
"Cvel_7576",3.73370638978257,3.18411415230591e-05,11.2989507983755,5.57774010772733e-19
"Cvel_26119",8.85150257228408,1.38297855180257e-14,11.2946934823661,1.50307671355606e-18
"Cvel_15821",2.1531059314102,0.0309590147863097,11.290488756705,2.84438054376833e-11
"Cvel_830",2.38567015738595,1.17192206814174e-05,11.2689054117472,1.67988712600469e-12
"Cvel_5871",6.09310705917965,9.21344283427662e-25,11.2648326886362,7.67135721206202e-15
"Cvel_4165",6.84119741055537,9.96550419347019e-21,11.2567055863569,1.67040575843615e-23
"Cvel_5040",3.98695857094364,2.81830309957449e-07,11.2520783217807,1.84468528657932e-19
"Cvel_23263",9.19744776328706,3.30283316212099e-15,11.2486470274195,7.03798505344203e-19
"Cvel_25812",7.31857608683514,4.32754214106794e-18,11.2311911423888,8.81294504256971e-19
"Cvel_4643",6.45777033305905,9.69844227928744e-33,11.2260834499501,2.06131093887263e-24
"Cvel_18409",11.2177162463176,1.51513769000838e-17,10.0008032658448,3.93889812783762e-14
"Cvel_17457",10.0235822769993,7.22793865699792e-20,11.2151250427235,5.87222516180126e-19
"Cvel_15706",3.5727755345091,6.39825657378601e-12,11.212764894533,2.00265210487586e-19
"Cvel_26525",7.68351853088132,5.57347713009646e-15,11.2115162085998,8.44514766511785e-19
"Cvel_17371",3.08870721459192,9.61733724161409e-07,11.2039315640466,3.14816677941369e-15
"Cvel_28579",4.90705881418069,4.1219918391049e-23,11.2021311868575,9.53442842707643e-18
"Cvel_12387",7.10297056286072,0.000754865565462219,11.1908877192244,1.97825958906187e-25
"Cvel_36509",7.31891845825082,7.60823158536443e-13,11.1838916421116,1.09114551135765e-12
"Cvel_16027",5.40813251219616,1.12346839800673e-28,11.1793682504865,4.62859264625235e-19
"Cvel_22418",8.57888630836766,6.3337253224232e-14,11.1652203971385,3.1804505450905e-42
"Cvel_25031",5.30821991778664,1.85495059836198e-10,11.1584151967443,6.59172107674848e-22
"Cvel_7999",7.90203251633307,2.34447963229083e-66,11.1552602941194,5.7162625386979e-36
"Cvel_7560",5.91252583575534,3.05254137714152e-38,11.1467946591391,1.19697032736551e-18
"Cvel_31698",5.33179289148279,3.58125176804666e-07,11.1465826220864,2.57488483377865e-18
"Cvel_23029",3.70544813470114,0.000247336922477392,11.13851832756,7.07179214504064e-18
"Cvel_2613",9.8025446773322,1.92024118641899e-12,11.1383639689039,3.34499851290852e-19
"Cvel_2286",5.58522773506379,1.55003160644288e-05,11.1299782558434,3.24301455500848e-18
"Cvel_15375",9.58654036779192,3.3968273547725e-32,11.1258122852152,1.96557421262994e-25
"Cvel_26779",5.44289483622919,1.18255575827003e-26,11.1251657148434,7.21175521214401e-19
"Cvel_22034",7.13480336721188,5.1300812045611e-10,11.1145192263112,1.41237206554474e-17
"Cvel_10593",8.89343353494283,9.08888466765565e-123,11.1099681294531,6.49566663561711e-39
"Cvel_17274",6.07053028962577,3.39338314157139e-25,11.1064496711729,6.78485731621799e-19
"Cvel_9009",9.38151558378209,3.86551377050248e-108,11.1045977554184,3.15478961878484e-36
"Cvel_112",5.7843585639406,1.94087600179373e-14,11.1045646524212,6.19280239469911e-19
"Cvel_8454",6.80257101499982,7.80620455511122e-10,11.1035372246584,9.94935744203522e-13
"Cvel_5167",3.68377314268454,2.18032612172539e-05,11.077525146045,6.92294088630771e-19
"Cvel_5703",5.35540610318619,1.01479404494102e-20,11.0762855821294,4.28421047052354e-18
"Cvel_27733",5.97624095043905,5.5554286981397e-07,11.0748175601439,4.47945819029669e-18
"Cvel_31552",6.71129920831775,3.33689926161749e-06,11.0706445966822,2.56698450333741e-44
"Cvel_25441",4.11488345782336,4.12512050141336e-05,11.0634209090629,9.92616829718123e-18
"Cvel_7381",7.67156182248681,1.32815682339267e-80,11.0563463904766,1.15439832634217e-24
"Cvel_26197",6.74371947633902,4.85466209791782e-11,11.0408271140945,5.87056268653228e-14
"Cvel_19234",7.49725492866783,4.11109837366734e-15,11.0407549981599,2.5048317622661e-14
"Cvel_1239",3.43431817181846,1.97924346208183e-13,11.0330425179194,3.39531708241303e-18
"Cvel_6412",10.4284409835407,3.26724568724343e-49,11.0325404943944,2.74695882224178e-36
"Cvel_8455",6.69719439393295,6.0472459453885e-18,11.0322554608609,5.53618438379132e-16
"Cvel_14183",5.43246720074549,5.52964844961386e-24,11.030051004115,2.85006455150472e-46
"Cvel_18558",8.34757620307212,1.56058598694304e-28,11.0223159438719,1.59537580870458e-18
"Cvel_28479",5.50284006630963,2.17003613481871e-05,11.020389925473,4.46391942554833e-18
"Cvel_35564",3.60282543617823,6.51140852641862e-07,11.0161031441684,8.73947009372595e-16
"Cvel_12045",5.73816526197427,1.99174485609846e-15,11.015245196016,2.6051529772315e-18
"Cvel_1294",11.0149256569142,2.9625322082375e-17,9.19842785614164,7.15434721818782e-22
"Cvel_22117",7.25599906813029,3.81860021424467e-38,11.0107202474422,2.38353157427544e-24
"Cvel_34018",5.85631387828712,0.0101160844845403,11.0081463753713,1.08345792797959e-18
"Cvel_26118",10.1373881937326,3.43785770036305e-14,11.0051349177163,1.70959501424202e-17
"Cvel_11795",6.55062013198355,1.96780057717219e-08,11.0037607241366,5.39686781680077e-18
"Cvel_19132",4.23050539433425,2.16166922782066e-07,11.0031686712679,9.24699228014087e-19
"Cvel_14566",4.19472087627298,4.17345307039956e-07,10.9986038378719,2.90865460272621e-15
"Cvel_21079",6.61505491620339,2.30512874280702e-26,10.9927814510199,3.83045335080075e-72
"Cvel_23679",7.16588024634883,3.29068457194765e-25,10.9903688260287,1.49448742252615e-18
"Cvel_2625",8.33159479311094,2.47925956949489e-06,10.9866598356724,6.1466515708687e-22
"Cvel_25227",6.2518942630123,0.0137225006159502,10.9755383763896,2.38992633887139e-17
